#As_1e9    ns    H0    omegab    omegam    omegach2    w0pwa   w    xi+    xi+_msk    xi-    xi-_msk    gammat    gammat_msk    wtheta    wtheta_msk    msk
1.5204173 0.96798968 66.813346 0.043696804 0.32951943 0.12694674 -1.0 -0.98695361 0.4314420834095443 0.0635151725137035 0.6146927643950698 0.025156507717644456 0.032620895846510095 0.004407359480295555 0.007865071233676857 0.00046371543480296735 0.6039649368305161
2.4246205 0.94469009 64.259113 0.054048839 0.35595705 0.12401981 -1.0 -1.1243025 1.0386918608403382 0.1692948999876407 1.4513266251143984 0.07729875743575335 0.0969565867606606 0.011699799212430024 0.021596854363889213 0.0020508424521402985 1.637386109725712
2.3461668 0.96934675 66.462179 0.046615335 0.29075084 0.10719492 -1.0 -0.98504743 0.43248930374228967 0.07747959154830993 0.5950243621921889 0.034939950189131465 0.046494057889771755 0.006313598926487737 0.02610357034356653 0.0010940942392897374 0.8042938276008006
1.6315467 0.9805421 67.957243 0.040282289 0.34614587 0.14060838 -1.0 -0.86766857 0.7022701292473588 0.0980612026945633 0.9783186131151783 0.03408419237567351 0.06545887467751008 0.00683970430499584 0.017353228579634925 0.0005742584498893856 0.9217785978416748
2.0748435 0.97769689 75.633927 0.042875812 0.31042156 0.15240416 -1.0 -1.0670846 1.2644446849256918 0.17626608203330676 1.792432890838299 0.06451755046829792 0.144020734258532 0.013618454992682012 0.03720059791361675 0.0011472588927567405 1.6278793169520336
2.0613885 0.9673488 60.743349 0.051126587 0.35388866 0.11106663 -1.0 -1.0928476 0.6173113364500413 0.0983760201510945 0.8460140230457758 0.04463133511501219 0.047231716180139466 0.006453203465233856 0.016818108615418867 0.0010454034023756724 0.9657421803142551
1.6221786 0.98112765 74.462444 0.045938915 0.34712881 0.16635429 -1.0 -0.8851253 1.037444497452436 0.136009026400468 1.4451172732059516 0.045022477738792956 0.10255838309561494 0.00958849590095914 0.020403620981061944 0.0008036793282074907 1.2350300168868076
1.8144728 0.97413492 67.117351 0.050769576 0.29919 0.11126177 -1.0 -0.85512705 0.2470621847609468 0.04500158479432997 0.33296043577402346 0.019984014291097144 0.02192384213354091 0.003505160724155315 0.011513331754722128 0.0007251623712380352 0.45635717243262125
1.896684 0.97200945 67.254581 0.051900498 0.27886595 0.10201539 -1.0 -0.98903268 0.19397995946463792 0.03942156049716365 0.2587262687774605 0.018916818784944653 0.016819100674874958 0.003155029204887709 0.007508682586105034 0.000961742450668567 0.41666563565579917
1.8988884 0.97492929 65.316134 0.04689224 0.3410221 0.12483647 -1.0 -1.0602679 0.694411190920808 0.10425047929767493 0.967338768989068 0.043449270688107236 0.06090925536526457 0.007203970052900732 0.014405090266329914 0.000864915852129317 1.0112811556516854
2.4815192 0.97047857 70.757363 0.040643286 0.3459018 0.15218572 -1.0 -0.85402409 1.8347870355766904 0.2477764053733247 2.5309565594481933 0.0910972317251715 0.246313966195162 0.02139207387043966 0.055618833514572766 0.0015491221992741694 2.2955120158312634
2.0721094 0.9887871 69.067247 0.04546854 0.30565939 0.1234733 -1.0 -1.1164102 0.7085024142525844 0.1076610780056012 0.980094016379957 0.041994965494312725 0.07046744068475971 0.007866764255877021 0.01649376454561862 0.0010273359662442817 1.0626298465972304
1.7610189 0.97906589 60.140044 0.045958646 0.34253964 0.10662301 -1.0 -1.1350458 0.4167562696264172 0.06881778866885335 0.5708127165405548 0.030773412125683172 0.030486967568049014 0.0043173171656381145 0.007584588341226254 0.0006241406561445732 0.6755043814236805
2.0588609 0.98558042 68.738371 0.053295597 0.30245555 0.11708203 -1.0 -0.98097455 0.43707167314262146 0.0739988412415499 0.6056820844073597 0.03084536597729363 0.04196981224247715 0.005637303627865066 0.0113690785280078 0.0011977118363136353 0.7521744335842189
1.5188982 0.96267942 63.060043 0.052744348 0.2729385 0.086916586 -1.0 -1.0466731 0.06959634050877309 0.018340069844516315 0.0870180843658836 0.009786795927254626 0.004553087877701883 0.0013979250327762587 0.00287890870511691 0.0006504866087184144 0.19678273475062327
1.6716006 0.96327515 74.342806 0.051534106 0.30803096 0.1411169 -1.0 -0.92153232 0.4587975610030024 0.06957641647678277 0.6371249897174481 0.027015539242216318 0.04284137580428839 0.005463206613452721 0.014435252523566462 0.0008290822868877615 0.6842366537305221
1.6714137 0.93846322 67.786534 0.047139119 0.34020034 0.13401691 -1.0 -0.9308089 0.4867314640827817 0.07882725609916474 0.6639096048509492 0.033832196615167565 0.04367270958562974 0.005761403040109708 0.011443249355116415 0.0007334254427331844 0.7633592954396577
1.7766614 0.99041806 72.196912 0.048729703 0.3493895 0.1560706 -1.0 -1.1429587 1.2484050655219097 0.16819094348659763 1.7673314634583683 0.05840296045485819 0.11680726163664287 0.011088090045782121 0.028044181611416696 0.0011905116165598746 1.5767660851496392
2.1310615 0.98555983 72.323635 0.043776997 0.32732841 0.14767233 -1.0 -0.88342694 1.1679787884475075 0.16321188179455748 1.662049510304377 0.05546488300474484 0.14234987122173548 0.013189195147273113 0.04959531868908928 0.0016196672012797363 1.5301984413138823
2.2608032 0.97229194 74.978766 0.051515528 0.31138127 0.14544658 -1.0 -0.91581629 0.9493878265206699 0.1418333526520924 1.3141463130543816 0.054069309605898716 0.11747064403269938 0.011660562703641322 0.023781564726391684 0.0015645939115330808 1.3896447581326203
1.6148371 0.97801687 69.889571 0.044032547 0.30310219 0.12589878 -1.0 -0.97391876 0.40297574773807915 0.059185891337350645 0.564814867462847 0.02309420379082808 0.03359796940350218 0.0044191113597506744 0.009451731911235993 0.0006011579753919633 0.5769373558419031
2.3637339 0.96462526 66.104479 0.051541195 0.29866244 0.10734196 -1.0 -0.87936386 0.39043363729496505 0.07141688365841244 0.5279284192389343 0.03214539382804124 0.039824738611910285 0.005816428479102307 0.012392633485822499 0.0012128546363880902 0.7264105072765231
2.1700287 0.95732361 61.077395 0.040938965 0.28565069 0.0906433 -1.0 -0.85583404 0.1998892754318585 0.04192521010408103 0.26259626389209334 0.020026943071420514 0.01877038616011028 0.003395563177439236 0.008365966424941359 0.0006684970124302196 0.43020718682994474
2.039999 0.9676421 68.361258 0.053406483 0.33699001 0.13188086 -1.0 -0.88443497 0.693042570670392 0.10472493571046587 0.9466470299465609 0.04166313434313231 0.0668549604132019 0.007874377520946153 0.01756884024318821 0.001254199169668989 1.0020760673729263
1.8549282 0.95083489 69.847705 0.045323014 0.27711592 0.11243971 -1.0 -1.005688 0.2589072947249693 0.04953209287110582 0.35349808024322044 0.022428102863179825 0.02483345981350399 0.004017711972351039 0.010212870252762683 0.0007072791248925764 0.5164514877947809
1.9959264 0.97435316 74.194737 0.053280408 0.33131033 0.15240641 -1.0 -0.88447079 0.952330791917296 0.134329729088682 1.3330127853849723 0.048808005640880524 0.10225690868925952 0.010358111210912827 0.020749978925383872 0.0012988836998868226 1.2659653906960102
1.8922894 0.9809239 64.277218 0.043677529 0.27771353 0.096048258 -1.0 -0.86398823 0.18074010708868077 0.03414193750934023 0.2431135824300114 0.015681562102953142 0.014929211769279391 0.002709862118409504 0.006751187129648072 0.0005786492628911555 0.3436123104046425
2.3150311 0.99108059 69.324042 0.045560134 0.34996578 0.14564682 -1.0 -1.0793582 1.7942074235688825 0.2505758027102347 2.507879195370054 0.08940266204932802 0.19241316716895404 0.017450285841622917 0.03106452223417006 0.0015999053353523388 2.298091645295523
1.7521724 0.94610705 62.093903 0.043701796 0.32834089 0.10910181 -1.0 -0.97496005 0.31490898854097976 0.057081524964597535 0.4381631197328333 0.026270537174168062 0.025632215311512073 0.004088076669396956 0.00865920833954716 0.0005781332328738874 0.567267539299036
1.6815921 0.98027131 70.238075 0.046955942 0.34032159 0.1440835 -1.0 -0.91623608 0.7489949006338339 0.1012691066563253 1.0812526710877348 0.03592380869837148 0.06883440074767913 0.007224532535546209 0.014653979279371643 0.0007103396054239985 0.9560801360246554
2.3850482 0.99491559 68.869232 0.054548046 0.28773564 0.10995507 -1.0 -0.93704724 0.43558019318079183 0.07461266054170201 0.6008697297847255 0.03155064200430186 0.04516277127672977 0.006050792996012229 0.014687833522961501 0.0016444888991886445 0.7690469662737787
1.8892258 0.97690876 66.777632 0.048734858 0.33706247 0.12792741 -1.0 -1.0693706 0.7011193869098855 0.10607465979183352 0.9820132402249523 0.04210325907905032 0.062332519413872245 0.007289191398330195 0.015331220084565174 0.0009479137386210091 1.0121243729878704
1.7028328 0.9586079 65.940649 0.051300722 0.32612006 0.11885096 -1.0 -1.1011191 0.3849274633164206 0.06465064401616744 0.527362143167376 0.029396733984962977 0.03029270961471159 0.004582363295737363 0.009019179782675097 0.0008345059158737486 0.6530140253536557
2.3977531 0.98825634 69.022862 0.047401679 0.36076561 0.14864631 -1.0 -1.0807774 2.0374595778419935 0.27875457612873256 2.944918112202365 0.10579554508086009 0.21908718137778052 0.02014475532585529 0.055356338046012955 0.002328708982662123 2.5884476133435954
2.4603783 0.94642975 75.042362 0.05487089 0.29253628 0.13319271 -1.0 -0.94321819 0.6555652507361235 0.1120723828282352 0.8897003837969071 0.049338647843638256 0.08429465558094978 0.010012585947581162 0.022373351818958782 0.0018432220035155874 1.16159592386941
1.6806904 0.95524628 74.393186 0.04675528 0.34654502 0.16526888 -1.0 -0.94514718 1.031804552063444 0.1379811781113419 1.465564653045401 0.04933456090953767 0.10057520498441422 0.010032783530260797 0.01775123221056849 0.0010723945351070589 1.2890861241137215
1.6038724 0.99266917 67.654761 0.049631267 0.33924802 0.13191728 -1.0 -0.92706144 0.5354874756826851 0.07731809289205407 0.7528400185332511 0.02856127271997845 0.04313581796227757 0.005119951065369819 0.013011483419406122 0.0006557217589793869 0.7305646879085947
1.6325018 0.99156917 68.418522 0.050785587 0.34922988 0.13905944 -1.0 -1.0781618 0.7181233223746643 0.10408449785399429 1.0175783513136094 0.03832327460157049 0.05959972887812319 0.006625686538088297 0.013095328196416765 0.0008832345857774859 0.9927272953893277
2.3338624 0.99492883 66.625932 0.047943604 0.29923359 0.11090286 -1.0 -0.87202191 0.5069431027151847 0.08092899764976105 0.6797623389219514 0.03243151294366762 0.053012824850145523 0.006430111348492521 0.012612598921194255 0.001090172400610875 0.8145199373297916
2.1869642 0.94079326 74.996356 0.042513324 0.28194157 0.13402016 -1.0 -0.85868575 0.5480599110890245 0.09024906868790834 0.7444761817943604 0.03730134743848299 0.07206005290834594 0.008467939404031965 0.020986124657561084 0.0013939779762307148 0.9097816086224609
2.3475162 0.95837038 63.014503 0.049392128 0.30954335 0.10265643 -1.0 -1.0407375 0.41448638258557174 0.08122154993693859 0.5595588811897093 0.039141986252803435 0.04121307742351906 0.006103848785146128 0.010814932444683017 0.0012415179978335124 0.8442820393845958
1.5399865 0.94156898 65.280174 0.052017255 0.30023804 0.10513418 -1.0 -0.85754304 0.12672751370337632 0.026765548942586977 0.1662229456732675 0.013678204929030094 0.00937935295760856 0.002112071966839204 0.00534302300853081 0.0005025128439546593 0.2782726407640188
1.9386254 0.95392299 73.496342 0.052316789 0.34232166 0.15600715 -1.0 -1.1237908 1.1662342116153397 0.16668459145344566 1.6269125388788226 0.06662948232249226 0.11227193476912894 0.012197970631764601 0.022310029236763562 0.0014240936609327026 1.5870681686561643
1.8660071 0.98023118 67.519105 0.04707819 0.33349316 0.12992656 -1.0 -1.1349865 0.7395502554962878 0.11451614511571397 1.0607794929525656 0.04450796780400946 0.0677181746111521 0.007654369226728159 0.014129535289325265 0.0009857796112493235 1.1013077841699634
1.6943962 0.98978224 74.024338 0.041181674 0.33949626 0.1628194 -1.0 -0.87934661 1.1308740045860377 0.14803910907123008 1.6560902104266586 0.046665668135274965 0.12150834436120059 0.010949352323527686 0.02162395792839948 0.0008882336784406254 1.3274160265345747
1.5718155 0.97736007 60.109301 0.050767493 0.33359842 0.1015453 -1.0 -1.0538548 0.2269673484112094 0.04059884790954148 0.3091147163912059 0.019156682735345286 0.014641663223618144 0.0026973919545805413 0.004915826354736102 0.000549199561791577 0.4142600040021592
1.6218471 0.97483572 64.85077 0.04864873 0.32161305 0.11415335 -1.0 -1.0611744 0.32808984181355616 0.0537019775156811 0.4487181940921025 0.02358250371411068 0.024624405400652936 0.003789196745343244 0.007154478442091733 0.0006389166515453221 0.5390571419704004
2.4464937 0.98095546 73.702125 0.043964421 0.31391421 0.14599168 -1.0 -0.98850979 1.5031589330754778 0.20361337689062056 2.1168539694643735 0.0752125264638506 0.18573724770529665 0.017093098201591796 0.03842049078393234 0.0015926082111183766 1.9339192510550693
1.8588412 0.99357006 74.477598 0.044418853 0.31897615 0.1516494 -1.0 -1.083807 1.1131688559232575 0.15265690361275308 1.5687409183713474 0.05055027621033028 0.11361184156268907 0.010811387328410384 0.01993421588599006 0.0009845702354501263 1.4042464698842456
2.1490404 0.97333544 68.671226 0.051975068 0.30738449 0.11979924 -1.0 -0.99876499 0.540836782403084 0.09114471967587089 0.7413627474434841 0.040334232538583134 0.05339992495029486 0.00683768471818102 0.01268219327612503 0.0013127666098669553 0.8889124200201591
1.7923036 0.94930304 70.60515 0.041141434 0.28603803 0.12143795 -1.0 -0.99691339 0.35609148569520116 0.062171041041722296 0.48182732557282565 0.027414264817854528 0.0352465308261781 0.004921408888869667 0.010695377490585306 0.0006034493227499719 0.6144654231478436
1.7304364 0.97926864 75.221984 0.052762233 0.28638651 0.13154758 -1.0 -1.1156417 0.4285039748918296 0.06778675857811552 0.5998698608986245 0.027505094950080317 0.037857064088969376 0.005083580951053486 0.009815684051200466 0.001037972157428793 0.6816366040667815
1.7672373 0.98817326 62.738393 0.05206466 0.32227767 0.10571356 -1.0 -0.96771472 0.2900673733428403 0.04933740143241379 0.3981937045092339 0.02177948406800517 0.02155325810386843 0.0035277589006445825 0.00791022708386649 0.0007841932771681603 0.5014228195414636
1.6484852 0.94128581 73.032127 0.041195552 0.34372006 0.1607121 -1.0 -0.90502595 0.907834116936975 0.12507555785513186 1.2901046635062747 0.04613517726973086 0.0894117536859244 0.009441224101113706 0.02036431435469356 0.0009434682214856095 1.1643346787876254
2.4600501 0.96493577 66.318743 0.054720592 0.35684537 0.13223465 -1.0 -0.89169537 1.1250122477483764 0.16777482353324144 1.5690255926423502 0.06985387562278396 0.1223043251242546 0.013152331160130874 0.02580614651393996 0.001949650859746284 1.6224332618413526
2.2195892 0.93634769 72.101103 0.049623681 0.34235903 0.15153536 -1.0 -0.92153853 1.1327012226508284 0.1737585734127795 1.5509010691575518 0.07185386978521759 0.13528893792378913 0.014110218551432014 0.026802590422857066 0.0013301411550427945 1.6817179993699514
1.971882 0.97200235 62.029984 0.04492533 0.30690961 0.10015905 -1.0 -1.090373 0.33040309497765913 0.05859145043905234 0.4495280415130174 0.027666429867339096 0.026947295732337426 0.00422796895511704 0.00875953547688671 0.0007399651598808904 0.6071577829780266
1.8932559 0.97318864 72.080618 0.05481917 0.28532869 0.11911875 -1.0 -1.0516936 0.3285855066088903 0.05779350028758106 0.45539140183685944 0.026025934484119804 0.03010511987245653 0.004637000704520204 0.009355961453399819 0.001333609520341455 0.6057736842255763
1.8237615 0.95091433 70.515824 0.042082397 0.28938801 0.12232712 -1.0 -1.064585 0.3878337282983001 0.06770228334562244 0.53365444868967 0.029815647891123967 0.03985398104288618 0.0054623183401632264 0.009796370009489687 0.0006483387597400985 0.7029404443622782
1.6837696 0.94360152 64.860156 0.048427792 0.35917764 0.13008235 -1.0 -0.97820718 0.5303596547204439 0.08424109441893625 0.7162105676169835 0.036923255574760144 0.04443005849961071 0.005854378604469409 0.011880483392065893 0.0008259316282960462 0.8404646927650042
1.916092 0.97812038 72.454132 0.050468692 0.34305248 0.15294968 -1.0 -0.95326127 1.0885238709761738 0.14802907042862629 1.5557597070910212 0.05322861199532519 0.11183031719915107 0.010999237534901438 0.020418515286715892 0.0011282357143357104 1.389658491411388
1.8366963 0.98129939 72.557132 0.051309581 0.35729369 0.16044134 -1.0 -0.91417261 1.2611192446412365 0.16701930343398697 1.810520767687726 0.055984452257734366 0.11983551710145218 0.011262123958201939 0.022753463212500838 0.00117437027169774 1.51106576061339
1.7516858 0.9740998 63.584921 0.052071183 0.35954544 0.123668 -1.0 -1.0350516 0.5713353568043215 0.08826089686176479 0.7978384775492368 0.037106125576787434 0.04517961443000677 0.0057531474683457364 0.014858790506828421 0.0009547813090055923 0.8607718046014069
2.1331494 0.95350238 65.176582 0.048532495 0.35557868 0.12978768 -1.0 -1.1172493 1.0042613804328122 0.1537850339934344 1.4332268969074562 0.06614934036106078 0.09354984473100461 0.010532101186353149 0.029987979992408743 0.0015312999592596906 1.46809453587419
2.2182705 0.95478582 64.445662 0.05318986 0.35201874 0.12346577 -1.0 -0.94091934 0.7229725013493353 0.1218129342757082 1.0000814749619216 0.05269915121464962 0.07099463706423668 0.008779219632147738 0.02979666742970334 0.0014345774451106274 1.1836284365639143
1.9320691 0.98493249 73.189799 0.049103824 0.32740589 0.14843423 -1.0 -1.1172684 1.053645400124224 0.15001246074375457 1.477815012255317 0.05576199793933439 0.10960651598719419 0.01082448550781044 0.03230287443289696 0.0012443476923570617 1.4609174711574817
2.2343904 0.98967599 65.093066 0.042689608 0.27936976 0.099638783 -1.0 -1.0297433 0.35899489346694197 0.063880721901074 0.49047251559175514 0.027919396727073872 0.035754575064525965 0.004986502646376215 0.011373166863898094 0.0009039076261496704 0.6548239235187892
1.7911749 0.99162971 62.878255 0.044803329 0.35339926 0.12136366 -1.0 -0.89207938 0.5870699822203966 0.09122797452871304 0.8229547098371677 0.03311244758903967 0.050146740670829595 0.005826668264816454 0.01016934650855819 0.0006217636693368885 0.837223649682814
1.8232258 0.96941336 66.227111 0.050086432 0.29660659 0.10747935 -1.0 -0.87239798 0.21838359473412933 0.0414423916449904 0.29505044309889245 0.018843625854931493 0.019467309407206007 0.003314185132868258 0.006532041574620163 0.0007232708418154546 0.4300826599095647
2.3419965 0.9537647 69.422922 0.053749569 0.28477788 0.11069993 -1.0 -1.104367 0.41012647422115267 0.07912248872546584 0.5482765992877573 0.038644659522688904 0.04250216013393735 0.006514984955606774 0.014658491138723705 0.0019373939612623628 0.8441010914656142
2.0879608 0.95100508 73.327202 0.04427936 0.30899796 0.14169084 -1.0 -1.0592443 0.923215689218607 0.13334329728325373 1.3135890711152054 0.0541195648416445 0.10120402841107005 0.01096699808085411 0.024787749102726048 0.001140784612047732 1.315645120825165
1.8816832 0.99496994 63.520729 0.048933113 0.30868843 0.10416309 -1.0 -0.91784017 0.3070319167709204 0.05170434163198856 0.4168760654623377 0.02233794184364614 0.024671179441103513 0.0036716929637275173 0.009456498646620107 0.000779402128784409 0.5073222408929815
2.492832 0.97865758 67.446716 0.048524369 0.27385186 0.10185768 -1.0 -0.96691319 0.36800622028004837 0.0700836828065001 0.49753395197314904 0.03154487377163669 0.039685127104177556 0.0057608488749619135 0.013499549759246776 0.0013171282278719755 0.7093212617306686
1.6120149 0.93985704 62.090078 0.044341482 0.32560802 0.10778811 -1.0 -1.1420775 0.27161404565911695 0.05144227967872395 0.36522747438049163 0.025201453735293502 0.020126475040340826 0.0035453586220977203 0.008257182144647046 0.0005151650202859703 0.5170154290455985
1.6279625 0.96773091 61.956264 0.042220807 0.29872429 0.097815741 -1.0 -0.87818194 0.1528001830798455 0.02993032292492478 0.20169696216513872 0.014019836752570474 0.011719145237453309 0.002297389094342219 0.0044698488948932595 0.00035331899226985497 0.30892223464022817
1.5962091 0.95928855 66.347326 0.040136843 0.30235915 0.11478427 -1.0 -0.88921353 0.24943352576456762 0.043054387739898434 0.33945277437964694 0.01849142541705531 0.022039299707585044 0.0033929240499255067 0.008797185710361253 0.00041043646657811547 0.4372107069928307
1.903505 0.9516003 72.522911 0.047887909 0.3229034 0.14400126 -1.0 -0.90305617 0.7023572338168923 0.10562308735631207 0.9699955998051235 0.041218978844590866 0.07539191500798087 0.008409992067874987 0.021816122422835697 0.0009059251280979459 1.0233225231361087
2.0449778 0.97932442 73.654603 0.040241037 0.33032131 0.15672343 -1.0 -1.0129036 1.4338231716579761 0.20340352017292837 2.003565093290028 0.07071672637889342 0.1710735617120017 0.015905941890984588 0.03802356593351004 0.001581444890785145 1.8903650218049344
2.4588638 0.98899997 62.375571 0.05197722 0.332018 0.10831066 -1.0 -0.94058975 0.6532497977635778 0.10605929242897666 0.8916522321147593 0.0464062565490021 0.06641727001524483 0.00796594766978021 0.015908783744162342 0.0015064684517269102 1.0566506287459962
2.2249533 0.95382796 64.195825 0.04915057 0.28996914 0.098598699 -1.0 -0.95941597 0.2640391615449852 0.05546753989854408 0.35093416025390667 0.026664828771179344 0.0249676311214721 0.004384743356243861 0.016330431897393145 0.0012252712914668025 0.5726395983350614
1.8382354 0.99336757 64.617433 0.042775756 0.34115414 0.12394015 -1.0 -1.1027106 0.7900796046859432 0.11083732807449674 1.101482760166322 0.04234641778588903 0.06476474104789799 0.007094491988194664 0.013407458610504769 0.0006996190195203058 1.03650834860492
2.2762831 0.96548648 70.89524 0.046129595 0.35583328 0.15501612 -1.0 -0.95423577 1.687867733898838 0.23708264080797609 2.3961211855788727 0.08853039285015855 0.19578097738975336 0.01867457430943029 0.03766585021035807 0.001573532202993531 2.218650746450608
1.8893385 0.93664022 63.106801 0.043069938 0.33047465 0.11381288 -1.0 -1.0357625 0.42508876691278275 0.07517912278726618 0.5765856095842078 0.035493189602173306 0.037225398673050206 0.005575882025018115 0.009025031956145598 0.0006217451270364632 0.7606232939598885
1.7502929 0.96824287 70.71387 0.051678474 0.3504611 0.14875966 -1.0 -0.89934248 0.7993059641697029 0.11397896069492373 1.1204862962193847 0.04312556394305022 0.07759426157240402 0.008053493947631397 0.023576545442830884 0.0009235167948596559 1.0577405054287123
1.9829705 0.96087566 68.642111 0.046717714 0.32647079 0.13116722 -1.0 -1.0138814 0.6959372605980259 0.10866364674346204 0.9706846506053153 0.04475787085455797 0.07203072353821931 0.008429096165380534 0.024675651577737566 0.0009779912820533638 1.0799747891620353
2.0551153 0.93800567 60.417451 0.041129863 0.33488372 0.1065829 -1.0 -1.1164928 0.46529030611287386 0.08787565009506616 0.6316862224096678 0.043013183285319556 0.04243550904025828 0.006249169548694719 0.01146926069459034 0.0006701171220714039 0.898024013664873
2.2046718 0.99461486 70.488518 0.051393892 0.33827225 0.14189414 -1.0 -0.92700569 1.2445327161177624 0.167041573696274 1.7419863927010544 0.06038593944447068 0.12519267161560058 0.01202475795169136 0.040131177617646605 0.0015590408728399642 1.500749243777802
2.3854471 0.99440664 65.660643 0.049852104 0.33723303 0.12325397 -1.0 -1.0636256 1.0711839545342787 0.15643431586549064 1.5169412823366346 0.061470296441101524 0.10291795318401256 0.011300855528666753 0.019612361653860405 0.0015618827062722528 1.510593748937788
1.6159388 0.95679763 73.001095 0.040344525 0.33035854 0.15390797 -1.0 -0.94103866 0.7836468241561692 0.10855970625465132 1.0885517833567417 0.038972587738300285 0.0778119995324494 0.008369195519919105 0.018728766876000304 0.0008249578985068955 1.0182558948390974
2.4893453 0.97226548 72.044553 0.04327642 0.36069526 0.1641085 -1.0 -1.0856788 2.7796886099846603 0.3734086582207764 3.9165269246424614 0.14181801596909213 0.3440248909556004 0.029649269970376604 0.11242807147089019 0.002345778495005904 3.402831818473971
1.8530737 0.96044565 72.751468 0.052937892 0.2835683 0.12142237 -1.0 -0.96025561 0.31361061407117813 0.05247079954731754 0.43998581609801246 0.02336544147393092 0.02775844107147002 0.0043377070341840945 0.010461373188504436 0.0010288208939991164 0.5446565505283336
1.7394038 0.9428924 74.359629 0.044373684 0.28504474 0.13243042 -1.0 -1.0355035 0.4038404797552456 0.06759467886251032 0.5458187515907669 0.028388026365533052 0.04021110725182914 0.005441852050061112 0.012443041548706674 0.0007914386091490081 0.6652193471524475
1.8346753 0.97219295 71.787107 0.052990885 0.31341102 0.13355948 -1.0 -0.85874556 0.48004874135228837 0.07411555495293237 0.6551202465697982 0.029824758193461188 0.04575755901146278 0.005690731256478656 0.015500580172199963 0.0009282783674067277 0.7211909817968184
2.3349747 0.99530153 74.89643 0.042673286 0.29047603 0.13835919 -1.0 -0.89284886 1.0026551505722918 0.13529837019938998 1.4178644691193303 0.04795568698382587 0.12701765136462848 0.011989089492734532 0.04801586445406849 0.0015802923275618289 1.3085565986652772
2.36557 0.96938477 63.516169 0.052202892 0.27490452 0.089199461 -1.0 -1.0097704 0.21169936154529378 0.0491180089813347 0.28232690089808277 0.02508901968362994 0.018862902341559 0.00376510487088683 0.007081498956774815 0.0014157564459850564 0.5065490752400864
1.9024801 0.95996637 61.444675 0.047557349 0.32760679 0.10508608 -1.0 -0.95375241 0.3358226594999737 0.05871217232233735 0.46064565741751773 0.027114962398776747 0.026248752325025795 0.004163120668653515 0.007777442663674907 0.000707232056972274 0.5874279334013245
2.2099423 0.97207869 60.008174 0.045035624 0.29458619 0.089217546 -1.0 -1.1012671 0.26580716280895067 0.0540158376486466 0.35228837367314836 0.0269018051434669 0.0226929114228252 0.003970881187056502 0.008659865170882769 0.0010103808545519953 0.5751910696664101
2.2891515 0.94940215 72.063111 0.053113269 0.35858747 0.15799043 -1.0 -1.0299303 1.7003822955678864 0.2310935061588417 2.3444175570738035 0.09533569779290817 0.17972614282569707 0.017845432804834156 0.03418129890330734 0.002012591263283094 2.217634049359676
1.671935 0.9664533 74.404467 0.053799986 0.30424896 0.13800403 -1.0 -0.90596226 0.3927091342527845 0.061186598292250816 0.5433270132215762 0.024672324558546156 0.036746635529711746 0.004858857708105757 0.011785265428086819 0.0008901105817822963 0.6153236335292261
1.7158191 0.94490746 66.436017 0.049332912 0.32894799 0.12276981 -1.0 -0.86039812 0.3541964256732607 0.0588887704535722 0.47907081979671706 0.02562975961553705 0.030202713775702515 0.004473944100590242 0.008401592341751852 0.0006075985182363516 0.5749587230632329
1.6738148 0.97684925 61.635799 0.049368465 0.33575914 0.10815387 -1.0 -1.0550308 0.31617844161083986 0.05448768728833617 0.4317299173084857 0.024451485155257042 0.02358221194570668 0.0036649603415645497 0.006393137689223343 0.0006310658265351783 0.5497667509039685
2.2142653 0.98630021 65.881776 0.05490083 0.30809104 0.10924975 -1.0 -1.0824751 0.4717365066744396 0.08248715536434428 0.656910260459091 0.037312438235523694 0.043110390212639446 0.006018703268666229 0.011505516934742308 0.001597132981033058 0.8503105030347547
1.9147074 0.95686633 70.1235 0.045381744 0.35242983 0.15033978 -1.0 -1.0876952 1.217602877565807 0.17125248034733256 1.7145862841661856 0.06648078819535325 0.11841856087578173 0.011989272443881482 0.03066628389031671 0.0010715102770953342 1.5987973162650426
2.3758289 0.97496296 68.362312 0.045120188 0.29152513 0.11450989 -1.0 -1.0684823 0.6206420156813937 0.10183692121923477 0.8569880805086887 0.04400096818233583 0.06837253173032798 0.008312633481239128 0.019154810659907713 0.0012121435804293697 1.0505728267163303
1.6335317 0.99150589 70.210071 0.040881802 0.3438702 0.1487116 -1.0 -0.92415992 0.8922757442323659 0.11926456808419607 1.2800524116203347 0.03956433272324204 0.08604288743439381 0.008507899073854843 0.01929668124150512 0.0006828836424671468 1.1119813804728949
2.320024 0.99020861 71.688148 0.050405707 0.35547235 0.15613442 -1.0 -0.94379493 1.79364522913423 0.25403136851641517 2.564351679725622 0.09176616548151144 0.20932088279654076 0.018660701645027714 0.03863859805598327 0.0018629934578731663 2.3010067697324352
1.5098768 0.94755027 62.965048 0.044554594 0.2802702 0.092806608 -1.0 -1.1420529 0.10655562683476642 0.02526538594903872 0.13618273228557476 0.013339392159728708 0.0076838405011189475 0.001877167930715204 0.005236667655449534 0.000529485448548683 0.2713696592986413
2.1171444 0.95318139 68.585006 0.050482338 0.33689303 0.13407968 -1.0 -1.1450969 0.8990211872348473 0.14460247770010837 1.2301072844884078 0.06153224066619168 0.09012601648816698 0.010353050360549409 0.019363814990906347 0.0014369229864220022 1.4143988946288326
